12/12/23 16:23:04     95.296 2.043151E-02 0.000030 
12/12/23 16:23:05     96.318 2.038723E-02 0.000030 
12/12/23 16:23:06     97.320 2.039853E-02 0.000030 
12/12/23 16:23:07     98.340 2.038538E-02 0.000030 
12/12/23 16:23:08     99.356 2.036852E-02 0.000030 
12/12/23 16:23:09    100.380 2.034442E-02 0.000030 
12/12/23 16:23:10    101.384 2.028205E-02 0.000030 
12/12/23 16:23:11    102.382 2.029156E-02 0.000030 
12/12/23 16:23:12    103.384 2.034230E-02 0.000030 
12/12/23 16:23:14    104.420 2.035045E-02 0.000030 
12/12/23 16:23:15    105.438 2.034557E-02 0.000030 
12/12/23 16:23:16    106.456 2.025805E-02 0.000030 
12/12/23 16:23:17    107.472 2.019977E-02 0.000030 
12/12/23 16:23:18    108.476 2.018644E-02 0.000030 
12/12/23 16:23:19    109.494 2.017984E-02 0.000030 
12/12/23 16:23:20    110.514 2.016205E-02 0.000030 
12/12/23 16:23:21    111.532 2.010503E-02 0.000030 
12/12/23 16:23:22    112.552 2.012244E-02 0.000030 
12/12/23 16:23:23    113.552 2.014078E-02 0.000030 
12/12/23 16:23:24    114.556 2.006184E-02 0.000030 
12/12/23 16:23:25    115.576 2.006817E-02 0.000030 
12/12/23 16:23:26    116.586 2.003159E-02 0.000030 
12/12/23 16:23:27    117.618 2.000572E-02 0.000030 
12/12/23 16:23:28    118.640 1.995695E-02 0.000030 
12/12/23 16:23:29    119.646 1.994863E-02 0.000030 
12/12/23 16:23:30    120.648 1.995821E-02 0.000030 
12/12/23 16:23:31    121.668 1.993178E-02 0.000030 
12/12/23 16:23:32    122.688 1.988868E-02 0.000030 
12/12/23 16:23:33    123.704 1.987236E-02 0.000030 
12/12/23 16:23:34    124.710 1.987393E-02 0.000030 
12/12/23 16:23:35    125.714 1.984644E-02 0.000030 
12/12/23 16:23:36    126.732 1.984541E-02 0.000030 
12/12/23 16:23:37    127.750 1.987462E-02 0.000030 
12/12/23 16:23:38    128.754 1.973980E-02 0.000030 
12/12/23 16:23:39    129.834 1.975290E-02 0.000030 
12/12/23 16:23:40    130.886 1.969313E-02 0.000030 
12/12/23 16:23:41    131.934 1.966576E-02 0.000030 
12/12/23 16:23:42    132.952 1.967165E-02 0.000030 
12/12/23 16:23:43    133.968 1.964901E-02 0.000030 
12/12/23 16:23:44    134.986 1.961841E-02 0.000030 
12/12/23 16:23:45    135.988 1.960693E-02 0.000030 
12/12/23 16:23:46    136.990 1.955006E-02 0.000030 
12/12/23 16:23:47    137.992 1.953130E-02 0.000030 
12/12/23 16:23:48    138.994 1.949056E-02 0.000029 
12/12/23 16:23:49    140.014 1.947538E-02 0.000029 
12/12/23 16:23:50    141.032 1.943765E-02 0.000029 
12/12/23 16:23:51    142.048 1.935208E-02 0.000029 
12/12/23 16:23:52    143.054 1.937109E-02 0.000029 
12/12/23 16:23:53    144.056 1.936594E-02 0.000029 
12/12/23 16:23:54    145.074 1.933648E-02 0.000029 
12/12/23 16:23:55    146.094 1.929807E-02 0.000029 
12/12/23 16:23:56    147.098 1.930869E-02 0.000029 
12/12/23 16:23:57    148.102 1.925018E-02 0.000029 
12/12/23 16:23:58    149.115 1.922784E-02 0.000029 
12/12/23 16:23:59    150.120 1.917078E-02 0.000029 
12/12/23 16:24:00    151.142 1.916747E-02 0.000029 
12/12/23 16:24:01    152.146 1.908927E-02 0.000029 
12/12/23 16:24:02    153.148 1.904467E-02 0.000029 
12/12/23 16:24:03    154.168 1.905243E-02 0.000029 
12/12/23 16:24:04    155.190 1.902882E-02 0.000029 
12/12/23 16:24:05    156.208 1.900901E-02 0.000029 
12/12/23 16:24:06    157.224 1.897919E-02 0.000029 
12/12/23 16:24:07    158.226 1.893124E-02 0.000029 
12/12/23 16:24:08    159.246 1.888750E-02 0.000029 
12/12/23 16:24:09    160.264 1.887470E-02 0.000029 
12/12/23 16:24:10    161.274 1.887426E-02 0.000029 
12/12/23 16:24:11    162.276 1.886059E-02 0.000029 
12/12/23 16:24:12    163.296 1.876637E-02 0.000029 
12/12/23 16:24:13    164.314 1.874561E-02 0.000029 
12/12/23 16:24:14    165.336 1.871455E-02 0.000029 
12/12/23 16:24:15    166.338 1.867610E-02 0.000029 
12/12/23 16:24:16    167.355 1.860916E-02 0.000029 
12/12/23 16:24:17    168.356 1.859319E-02 0.000029 
12/12/23 16:24:18    169.394 1.862951E-02 0.000029 
12/12/23 16:24:19    170.410 1.859558E-02 0.000029 
12/12/23 16:24:20    171.414 1.860919E-02 0.000029 
12/12/23 16:24:22    172.434 1.853022E-02 0.000029 
12/12/23 16:24:23    173.452 1.849889E-02 0.000028 
12/12/23 16:24:24    174.470 1.846734E-02 0.000028 
12/12/23 16:24:25    175.474 1.844933E-02 0.000028 
12/12/23 16:24:26    176.476 1.843991E-02 0.000028 
12/12/23 16:24:27    177.494 1.842598E-02 0.000028 
12/12/23 16:24:28    178.512 1.835193E-02 0.000028 
12/12/23 16:24:29    179.532 1.833350E-02 0.000028 
12/12/23 16:24:30    180.550 1.830338E-02 0.000028 
12/12/23 16:24:31    181.558 1.831536E-02 0.000028 
12/12/23 16:24:32    182.590 1.828276E-02 0.000028 
12/12/23 16:24:33    183.608 1.825655E-02 0.000028 
12/12/23 16:24:34    184.626 1.819646E-02 0.000028 
12/12/23 16:24:35    185.630 1.819540E-02 0.000028 
12/12/23 16:24:36    186.630 1.819833E-02 0.000028 
12/12/23 16:24:37    187.634 1.815552E-02 0.000028 
12/12/23 16:24:38    188.652 1.811922E-02 0.000028 
12/12/23 16:24:39    189.674 1.806046E-02 0.000028 
12/12/23 16:24:40    190.692 1.795939E-02 0.000028 
12/12/23 16:24:41    191.698 1.794753E-02 0.000028 
12/12/23 16:24:42    192.716 1.792516E-02 0.000028 
12/12/23 16:24:43    193.736 1.787379E-02 0.000028 
12/12/23 16:24:44    194.754 1.787903E-02 0.000028 
12/12/23 16:24:45    195.758 1.782083E-02 0.000028 
12/12/23 16:24:46    196.778 1.785401E-02 0.000028 
12/12/23 16:24:47    197.796 1.779968E-02 0.000028 
12/12/23 16:24:48    198.858 1.778531E-02 0.000028 
12/12/23 16:24:49    199.896 1.774113E-02 0.000028 
12/12/23 16:24:50    200.944 1.771534E-02 0.000028 
12/12/23 16:24:51    201.946 1.770393E-02 0.000028 
12/12/23 16:24:52    202.964 1.767830E-02 0.000028 
12/12/23 16:24:53    203.982 1.761997E-02 0.000028 
12/12/23 16:24:54    205.002 1.757934E-02 0.000028 
12/12/23 16:24:55    206.006 1.752296E-02 0.000028 
12/12/23 16:24:56    207.008 1.752311E-02 0.000028 
12/12/23 16:24:57    208.028 1.749897E-02 0.000027 
12/12/23 16:24:58    209.036 1.746571E-02 0.000027 
12/12/23 16:24:59    210.038 1.743511E-02 0.000027 
12/12/23 16:25:00    211.042 1.736331E-02 0.000027 
12/12/23 16:25:01    212.064 1.734851E-02 0.000027 
12/12/23 16:25:02    213.066 1.728759E-02 0.000027 
12/12/23 16:25:03    214.066 1.731082E-02 0.000027 
12/12/23 16:25:04    215.068 1.726902E-02 0.000027 
12/12/23 16:25:05    216.070 1.720779E-02 0.000027 
12/12/23 16:25:06    217.104 1.716297E-02 0.000027 
12/12/23 16:25:07    218.126 1.719163E-02 0.000027 
12/12/23 16:25:08    219.144 1.720479E-02 0.000027 
12/12/23 16:25:09    220.146 1.713524E-02 0.000027 
12/12/23 16:25:10    221.150 1.706216E-02 0.000027 
12/12/23 16:25:11    222.162 1.703373E-02 0.000027 
12/12/23 16:25:12    223.168 1.700738E-02 0.000027 
12/12/23 16:25:13    224.178 1.697864E-02 0.000027 
12/12/23 16:25:14    225.196 1.694527E-02 0.000027 
12/12/23 16:25:15    226.194 1.690732E-02 0.000027 
12/12/23 16:25:16    227.198 1.691147E-02 0.000027 
12/12/23 16:25:17    228.222 1.691222E-02 0.000027 
12/12/23 16:25:18    229.228 1.688672E-02 0.000027 
12/12/23 16:25:19    230.242 1.682933E-02 0.000027 
12/12/23 16:25:20    231.242 1.679662E-02 0.000027 
12/12/23 16:25:21    232.258 1.675785E-02 0.000027 
12/12/23 16:25:22    233.266 1.667438E-02 0.000027 
12/12/23 16:25:23    234.272 1.665652E-02 0.000027 
12/12/23 16:25:24    235.274 1.661108E-02 0.000027 
12/12/23 16:25:25    236.298 1.658826E-02 0.000027 
12/12/23 16:25:26    237.316 1.654728E-02 0.000027 
12/12/23 16:25:27    238.322 1.646490E-02 0.000026 
12/12/23 16:25:28    239.342 1.643690E-02 0.000026 
